System check identified some issues:
[10/Jan/2016 05:17:00] "GET /static/scraper/css/stylesheet.css HTTP/1.1" 304 0
[10/Jan/2016 05:17:02] "GET /favicon.ico HTTP/1.1" 200 4027
[10/Jan/2016 05:17:09] "GET / HTTP/1.1" 200 4027
[10/Jan/2016 05:17:09] "GET /static/css/stylesheet.css HTTP/1.1" 304 0
[10/Jan/2016 05:17:09] "GET /static/scraper/css/stylesheet.css HTTP/1.1" 304 0
[10/Jan/2016 05:17:10] "GET /favicon.ico HTTP/1.1" 200 4027
[10/Jan/2016 05:17:29] "GET / HTTP/1.1" 200 4027
[10/Jan/2016 05:17:29] "GET /static/scraper/css/stylesheet.css HTTP/1.1" 304 0
[10/Jan/2016 05:17:29] "GET /static/css/stylesheet.css HTTP/1.1" 304 0
[10/Jan/2016 05:17:30] "GET /favicon.ico HTTP/1.1" 200 4027
[10/Jan/2016 05:18:16] "GET / HTTP/1.1" 200 4027
[10/Jan/2016 05:18:16] "GET /static/css/stylesheet.css HTTP/1.1" 304 0
[10/Jan/2016 05:18:16] "GET /static/scraper/css/stylesheet.css HTTP/1.1" 304 0
[10/Jan/2016 05:18:17] "GET /favicon.ico HTTP/1.1" 200 4027
[10/Jan/2016 05:18:19] "GET / HTTP/1.1" 200 4027
[10/Jan/2016 05:18:19] "GET /static/css/stylesheet.css HTTP/1.1" 304 0
[10/Jan/2016 05:18:19] "GET /static/scraper/css/stylesheet.css HTTP/1.1" 304 0
[10/Jan/2016 05:18:20] "GET /favicon.ico HTTP/1.1" 200 4027
System check identified some issues:

WARNINGS:
?: (urls.W001) Your URL pattern '^.*$' uses include with a regex ending with a '$'. Remove the dollar from the regex to avoid problems including URLs.

System check identified 1 issue (0 silenced).
[10/Jan/2016 05:19:37] "GET / HTTP/1.1" 200 4027
[10/Jan/2016 05:19:37] "GET /static/css/stylesheet.css HTTP/1.1" 304 0
[10/Jan/2016 05:19:37] "GET /static/scraper/css/stylesheet.css HTTP/1.1" 304 0
[10/Jan/2016 05:19:38] "GET /favicon.ico HTTP/1.1" 200 4027
System check identified some issues:

WARNINGS:
?: (urls.W001) Your URL pattern '^.*$' uses include with a regex ending with a '$'. Remove the dollar from the regex to avoid problems including URLs.

System check identified 1 issue (0 silenced).
[10/Jan/2016 05:26:44] "GET / HTTP/1.1" 200 4026
[10/Jan/2016 05:26:44] "GET /static/scraper/css/stylesheet.css HTTP/1.1" 304 0
[10/Jan/2016 05:26:44] "GET /static/css/stylesheet.css HTTP/1.1" 304 0
[10/Jan/2016 05:26:46] "GET /favicon.ico HTTP/1.1" 200 4026
